"Reporting starts","Reporting ends","Campaign name","Campaign delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (INR)",Impressions,Reach,Ends,"Attribution setting","CPM (cost per 1,000 impressions) (INR)","Cost per ThruPlay (INR)",ThruPlays,"Instagram follows","Video plays at 75%","Video plays","Video plays at 50%","Video plays at 100%","Unique CTR (all)"
2026-04-07,2026-04-07,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Lehenga post from Insta",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"FB Janviaika Video Campaign_English",inactive,27083,video_thruplay_watched_actions,0.03741055,300,Daily,1013.19,174668,172876,Ongoing,"7-day click or 1-day view",5.800662,0.037411,27083,0,6543,170037,13849,2416,0.282283
2026-04-07,2026-04-07,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-07,2026-04-07,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-04-07,2026-04-07,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-06,2026-04-06,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-06,2026-04-06,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Lehenga post from Insta",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"FB Janviaika Video Campaign_English",inactive,25440,video_thruplay_watched_actions,0.04214937,300,Daily,1072.28,187291,187236,Ongoing,"7-day click or 1-day view",5.725208,0.042149,25440,5,5583,184450,11117,1700,0.257963
2026-04-06,2026-04-06,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-06,2026-04-06,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-04-06,2026-04-06,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-05,2026-04-05,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-05,2026-04-05,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Lehenga post from Insta",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"FB Janviaika Video Campaign_English",inactive,21199,video_thruplay_watched_actions,0.04609557,300,Daily,977.18,151425,145614,Ongoing,"7-day click or 1-day view",6.453228,0.046096,21199,0,4697,146624,9229,1308,0.319337
2026-04-05,2026-04-05,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-05,2026-04-05,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-04-05,2026-04-05,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-04,2026-04-04,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-04,2026-04-04,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Lehenga post from Insta",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"FB Janviaika Video Campaign_English",inactive,27958,video_thruplay_watched_actions,0.04451999,300,Daily,1244.69,189833,180652,Ongoing,"7-day click or 1-day view",6.556763,0.04452,27958,2,6309,184780,12957,2056,0.305006
2026-04-04,2026-04-04,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-04,2026-04-04,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-04-04,2026-04-04,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-03,2026-04-03,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-03,2026-04-03,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Lehenga post from Insta",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"FB Janviaika Video Campaign_English",inactive,27004,video_thruplay_watched_actions,0.04676159,300,Daily,1262.75,192414,188036,Ongoing,"7-day click or 1-day view",6.562672,0.046762,27004,1,5722,187607,11472,1752,0.302602
2026-04-03,2026-04-03,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-03,2026-04-03,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-04-03,2026-04-03,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-02,2026-04-02,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-02,2026-04-02,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Anarkali Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Trendy Green Bridal Couture Whatsapp campaign",archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,Dark-Pink-Lehenga-Whatsapp-campaign,archived,,,,500,Daily,0,0,0,2026-06-03,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Lehenga Set Whatsapp campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Red Anarkali Engagement campaign",inactive,,,,300,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Post: ""Who said lehengas are only for brides? ✨ """,inactive,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Post: ""Made for summer days, yet wrapped in  elegance 🌿✨ """,completed,,,,300,Daily,0,0,0,2026-05-28,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Black Half Saree Dress Campaign",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Lehenga post from Insta",inactive,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"FB Janviaika Video Campaign_English",inactive,19306,video_thruplay_watched_actions,0.0489309,300,Daily,944.66,137398,133069,Ongoing,"7-day click or 1-day view",6.875355,0.048931,19306,3,4033,134178,8043,1081,0.315626
2026-04-02,2026-04-02,"Chudidhaar Advantage+ Shopping Campaign",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Advantage+ Shopping Campaign March",inactive,,,,500,Daily,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-02,2026-04-02,"Model Engagement Video Campaign",inactive,,,,800,Daily,0,0,0,Ongoing,"Multiple attribution settings",0,,,0,,,,,0
2026-04-02,2026-04-02,"Launch Sales campaign",inactive,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-01,2026-04-01,"Retargeting Sales campaign",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-01,2026-04-01,Anarkali-And-Half-saree-JanviAika_Shopping_Ad_Campaign,active,,,,2000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-01,2026-04-01,"Engagement campaign Janviaika Reels",active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click or 1-day view",0,,,0,,,,,0
2026-04-01,2026-04-01,"JanviAika_Shopping_Ad_Campaign – Lehenga_And_Long_Gowns",active,,,,1000,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-01,2026-04-01,"Hot Campaign for Website Visitors",active,,,,500,Daily,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
2026-04-01,2026-04-01,JanviAika_Shopping_Ad_Campaign,active,,,,"Using ad set budget",0,0,0,0,Ongoing,"7-day click, 1-day view or 1-day engaged view",0,,,0,,,,,0
